על,concrete
עם,concrete
עד,concrete
אשר,abstract
בית,abstract
מספר,abstract
אם,concrete
אף,concrete
בן,concrete
שלו,abstract
כן,concrete
חלק,abstract
שנה,abstract
כלל,abstract
אביב,concrete
אולם,concrete
רב,concrete
חיים,abstract
דבר,concrete
ראש,abstract
שהיה,concrete
זמן,abstract
בעל,concrete
תל,concrete
דרך,abstract
עוד,concrete
נגד,abstract
יום,abstract
רבי,concrete
בעת,abstract
עבר,concrete
יהודי,concrete
ועד,concrete
במאי,concrete
כלי,abstract
מקום,abstract
איש,concrete
דוד,concrete
מלך,abstract
עקב,abstract
אבל,concrete
היסטוריה,abstract
הפך,concrete
בת,concrete
חבר,abstract
ארץ,abstract
תקופה,abstract
מים,abstract
תוכנית,abstract
מיליון,concrete
מקור,concrete
חיל,abstract
ידוע,concrete
ביום,concrete
שכן,concrete
מבנה,abstract
ברית,abstract
חדש,concrete
אתר,concrete
שיש,abstract
צבא,abstract
תהליך,abstract
פעם,concrete
יד,concrete
דין,abstract
שלום,concrete
מכל,concrete
אזור,concrete
עיר,abstract
מצד,abstract
הסדרה,abstract
אור,abstract
לב,concrete
ארגון,abstract
עצמה,abstract
ישראלי,concrete
סוף,abstract
אבן,abstract
מצב,concrete
קבוצה,abstract
עת,concrete
שטח,concrete
עבודה,abstract
תפקיד,concrete
ים,concrete
סרט,concrete
פעילות,abstract
קו,concrete
משפט,concrete
כדור,abstract
מזרח,abstract
שר,concrete
סוג,concrete
בעלות,abstract
משרד,abstract
אלבום,abstract
שיר,abstract
עלה,abstract
הר,concrete
מוזיקה,abstract
מלחמה,abstract
עשר,abstract
שחקן,concrete
רקע,abstract
דרום,abstract
שדה,abstract
עליה,abstract
תמיד,concrete
לוח,abstract
מדינה,abstract
עולם,abstract
נשיא,abstract
נהר,abstract
מטעם,abstract
גוף,concrete
הסכם,abstract
מרבית,concrete
לידי,concrete
תרבות,abstract
קולנוע,concrete
צפון,abstract
כמות,abstract
כהן,concrete
שיטת,abstract
מת,concrete
עברה,abstract
חזרה,abstract
מחקר,abstract
לבן,concrete
ספרי,abstract
ערב,abstract
הקשר,abstract
מעמד,abstract
רשת,abstract
סיום,abstract
משמעות,abstract
אליה,abstract
שאר,concrete
תורה,abstract
השפעה,abstract
חשיבות,abstract
דם,concrete
עולה,abstract
לוי,concrete
חד,concrete
שעל,concrete
מחוז,concrete
דמות,abstract
דולר,concrete
רחוב,abstract
מסע,abstract
תנועה,abstract
גרסה,abstract
קבע,concrete
כפר,abstract
זהב,abstract
התפתחות,abstract
מזון,abstract
שירה,abstract
משפחה,abstract
כסף,concrete
ראה,concrete
פנים,abstract
אמנות,abstract
מנהל,abstract
פעיל,concrete
צוות,abstract
ידע,abstract
ברור,concrete
תהיה,concrete
יתר,abstract
גיל,abstract
מדיניות,abstract
תחום,abstract
ראשית,abstract
גרם,concrete
קרן,concrete
רחב,concrete
רוח,abstract
צעיר,concrete
לחץ,abstract
גדל,abstract
מצפון,abstract
עסק,abstract
שיטה,abstract
גרמני,concrete
גל,concrete
טובה,abstract
אמצעי,abstract
פרי,concrete
דת,concrete
תנאי,abstract
אריה,concrete
הרכב,abstract
דעת,abstract
נחל,abstract
זאב,concrete
אש,concrete
אפשרות,abstract
מטוס,concrete
חוץ,abstract
עין,abstract
הקטנה,abstract
מעשה,concrete
יצר,concrete
שפה,abstract
יהדות,abstract
סימן,abstract
אנרגיה,abstract
זכות,abstract
כבוד,abstract
שבת,abstract
צרפתי,concrete
סדרה,abstract
שבט,concrete
אהבה,abstract
כביש,abstract
סעיף,abstract
פרופסור,concrete
ברק,concrete
המשך,abstract
חסר,abstract
האדמה,abstract
רכבת,abstract
שליטה,abstract
רדיו,abstract
מוסד,abstract
גיטרה,abstract
נפש,abstract
רצח,concrete
שלב,abstract
מפעל,abstract
ספורט,abstract
אחראי,concrete
נמל,abstract
הלכה,abstract
ילד,concrete
קיום,abstract
הבאה,abstract
מהירות,abstract
פעל,concrete
רשות,abstract
פה,concrete
טבע,abstract
התנגדות,abstract
מחלקת,abstract
פרסום,abstract
יחידה,abstract
ישירות,abstract
דגל,abstract
מקבל,concrete
הסדר,abstract
מגלה,abstract
מות,concrete
גשר,abstract
הצלחה,abstract
מדע,abstract
סיני,abstract
מרחב,concrete
אורח,abstract
תמיכה,abstract
אחדות,abstract
חזק,concrete
בשר,abstract
זוג,abstract
רעיון,abstract
עמדה,abstract
לילה,abstract
בריטי,concrete
זמר,concrete
מתן,abstract
צד,concrete
מועדון,abstract
שום,abstract
אלוף,concrete
ניתוח,abstract
כדורגל,abstract
נתון,concrete
תכנון,abstract
תא,concrete
רגל,concrete
יחס,abstract
חקר,abstract
לשון,abstract
דור,abstract
צורה,abstract
אילן,concrete
אות,abstract
שלם,concrete
ערוץ,concrete
מסלול,abstract
התנהגות,abstract
הקשה,abstract
שבעה,concrete
פרנק,concrete
בעיה,abstract
שוק,concrete
שושלת,abstract
מס,concrete
עברי,concrete
יצירה,abstract
תופעה,abstract
שמן,concrete
טענה,abstract
פתרון,abstract
