על,concrete
עם,concrete
עד,concrete
אשר,abstract
בית,abstract
מספר,concrete
אם,concrete
אף,concrete
בן,concrete
שלו,abstract
כן,concrete
חלק,concrete
שנה,abstract
כלל,concrete
אביב,concrete
אולם,concrete
רב,concrete
חיים,concrete
דבר,concrete
ראש,abstract
שהיה,concrete
זמן,abstract
בעל,concrete
תל,concrete
דרך,abstract
עוד,concrete
נגד,abstract
יום,concrete
רבי,concrete
בעת,abstract
עבר,abstract
יהודי,concrete
ועד,abstract
במאי,concrete
כלי,concrete
מקום,abstract
איש,concrete
דוד,concrete
מלך,abstract
עקב,abstract
אבל,concrete
היסטוריה,abstract
הפך,concrete
בת,concrete
חבר,abstract
ארץ,abstract
תקופה,abstract
מים,abstract
תוכנית,abstract
מיליון,concrete
מקור,concrete
חיל,abstract
ידוע,concrete
ביום,concrete
שכן,abstract
מבנה,concrete
ברית,abstract
חדש,concrete
אתר,concrete
שיש,concrete
צבא,abstract
תהליך,concrete
פעם,abstract
יד,concrete
דין,concrete
שלום,concrete
מכל,abstract
אזור,abstract
עיר,abstract
מצד,abstract
הסדרה,abstract
אור,abstract
לב,concrete
ארגון,abstract
עצמה,abstract
ישראלי,concrete
סוף,abstract
אבן,concrete
מצב,concrete
קבוצה,abstract
עת,concrete
שטח,concrete
עבודה,abstract
תפקיד,abstract
ים,concrete
סרט,concrete
פעילות,abstract
קו,concrete
משפט,abstract
כדור,abstract
מזרח,abstract
שר,concrete
סוג,concrete
בעלות,abstract
משרד,abstract
אלבום,abstract
שיר,abstract
עלה,abstract
הר,concrete
מוזיקה,abstract
מלחמה,abstract
עשר,concrete
שחקן,concrete
רקע,concrete
דרום,abstract
שדה,abstract
עליה,abstract
תמיד,concrete
לוח,abstract
מדינה,abstract
עולם,abstract
נשיא,abstract
נהר,concrete
מטעם,abstract
גוף,concrete
הסכם,abstract
מרבית,abstract
לידי,abstract
תרבות,abstract
קולנוע,abstract
צפון,abstract
כמות,abstract
כהן,concrete
שיטת,concrete
מת,concrete
עברה,abstract
חזרה,abstract
מחקר,abstract
לבן,concrete
ספרי,concrete
ערב,abstract
הקשר,abstract
מעמד,abstract
רשת,abstract
סיום,abstract
משמעות,abstract
אליה,concrete
שאר,abstract
תורה,abstract
השפעה,abstract
חשיבות,abstract
דם,concrete
עולה,concrete
לוי,concrete
חד,concrete
שעל,abstract
מחוז,concrete
דמות,abstract
דולר,concrete
רחוב,concrete
מסע,concrete
תנועה,abstract
גרסה,concrete
קבע,concrete
כפר,abstract
זהב,abstract
התפתחות,abstract
מזון,abstract
שירה,abstract
משפחה,concrete
כסף,abstract
ראה,concrete
פנים,abstract
אמנות,abstract
מנהל,concrete
פעיל,concrete
צוות,abstract
ידע,abstract
ברור,concrete
תהיה,abstract
יתר,abstract
גיל,abstract
מדיניות,abstract
תחום,abstract
ראשית,abstract
גרם,abstract
קרן,abstract
רחב,concrete
רוח,abstract
צעיר,concrete
לחץ,concrete
גדל,abstract
מצפון,abstract
עסק,abstract
שיטה,abstract
גרמני,concrete
גל,concrete
טובה,concrete
אמצעי,concrete
פרי,concrete
דת,concrete
תנאי,abstract
אריה,concrete
הרכב,abstract
דעת,abstract
נחל,abstract
זאב,concrete
אש,concrete
אפשרות,abstract
מטוס,concrete
חוץ,abstract
עין,abstract
הקטנה,abstract
מעשה,concrete
יצר,abstract
שפה,abstract
יהדות,abstract
סימן,concrete
אנרגיה,abstract
זכות,abstract
כבוד,abstract
שבת,abstract
צרפתי,concrete
סדרה,abstract
שבט,abstract
אהבה,abstract
כביש,abstract
סעיף,abstract
פרופסור,concrete
ברק,concrete
המשך,abstract
חסר,abstract
האדמה,abstract
רכבת,abstract
שליטה,abstract
רדיו,concrete
מוסד,abstract
גיטרה,concrete
נפש,abstract
רצח,abstract
שלב,abstract
מפעל,concrete
ספורט,abstract
אחראי,concrete
נמל,abstract
הלכה,abstract
ילד,concrete
קיום,abstract
הבאה,abstract
מהירות,abstract
פעל,concrete
רשות,abstract
פה,concrete
טבע,abstract
התנגדות,abstract
מחלקת,abstract
פרסום,abstract
יחידה,abstract
ישירות,abstract
דגל,abstract
מקבל,concrete
הסדר,abstract
מגלה,concrete
מות,abstract
גשר,abstract
הצלחה,abstract
מדע,concrete
סיני,concrete
מרחב,concrete
אורח,abstract
תמיכה,abstract
אחדות,abstract
חזק,concrete
בשר,abstract
זוג,abstract
רעיון,concrete
עמדה,abstract
לילה,abstract
בריטי,concrete
זמר,concrete
מתן,abstract
צד,concrete
מועדון,abstract
שום,concrete
אלוף,concrete
ניתוח,abstract
כדורגל,abstract
נתון,concrete
תכנון,concrete
תא,concrete
רגל,concrete
יחס,abstract
חקר,abstract
לשון,abstract
דור,concrete
צורה,abstract
אילן,concrete
אות,abstract
שלם,concrete
ערוץ,concrete
מסלול,abstract
התנהגות,abstract
הקשה,abstract
שבעה,concrete
פרנק,concrete
בעיה,abstract
שוק,concrete
שושלת,abstract
מס,concrete
עברי,concrete
יצירה,abstract
תופעה,abstract
שמן,abstract
טענה,abstract
פתרון,abstract
